return_id,order_id,return_date,return_reason,refund_amount
302956,9052958,2024-07-10,Late Delivery,589.13
302957,9052961,2025-06-04,Damaged,949.4
302958,9053040,2025-05-09,Changed Mind,14090.78
302959,9053058,2024-09-07,Late Delivery,988.72
302960,9053078,2024-02-04,Damaged,1215.38
302961,9053096,2024-09-27,Changed Mind,4090.93
302962,9053136,2025-11-13,Changed Mind,506.16
302963,9053196,2024-03-04,Damaged,798.12
302964,9053197,2025-05-05,Quality Issue,1942.92
302965,9053220,2025-01-19,Damaged,3258.9
302966,9053231,2025-02-06,Late Delivery,99.0
302967,9053260,2024-05-28,Wrong Item,1380.88
302968,9053270,2025-07-06,Late Delivery,16179.83
302969,9053275,2025-09-13,Quality Issue,2673.16
302970,9053307,2024-04-25,Wrong Item,379.29
302971,9053311,2025-07-23,Quality Issue,1263.47
302972,9053323,2025-03-18,Wrong Item,25227.84
302973,9053339,2025-06-28,Quality Issue,2367.18
302974,9053352,2024-06-13,Changed Mind,499.82
302975,9053355,2024-02-29,Damaged,7085.49
302976,9053357,2024-06-29,Late Delivery,1285.98
302977,9053372,2024-04-02,Quality Issue,4023.85
302978,9053433,2025-03-16,Wrong Item,17497.23
302979,9053466,2024-07-30,Quality Issue,817.33
302980,9053504,2024-11-09,Late Delivery,5777.94
302981,9053510,2024-06-14,Changed Mind,1035.56
302982,9053527,2025-04-17,Late Delivery,1299.52
302983,9053533,2025-04-11,Changed Mind,598.19
302984,9053534,2024-10-19,Damaged,578.66
302985,9053577,2025-03-10,Late Delivery,1225.81
302986,9053586,2024-07-07,Late Delivery,7611.43
302987,9053604,2025-12-18,Damaged,924.35
302988,9053636,2024-08-20,Quality Issue,3228.43
302989,9053647,2025-07-24,Late Delivery,973.89
302990,9053711,2024-12-21,Damaged,460.66
302991,9053745,2025-05-18,Damaged,9520.14
302992,9053754,2024-07-26,Quality Issue,1806.34
302993,9053767,2024-04-29,Wrong Item,762.18
302994,9053779,2024-04-28,Changed Mind,4573.87
302995,9053783,2025-04-23,Wrong Item,771.42
302996,9053811,2024-07-11,Quality Issue,851.72
302997,9053815,2026-01-01,Wrong Item,3146.64
302998,9053817,2024-03-07,Damaged,893.56
302999,9053859,2025-03-16,Quality Issue,77991.32
303000,9053865,2024-09-10,Damaged,28823.8
303001,9053871,2024-03-11,Quality Issue,358.43
303002,9053903,2025-09-12,Wrong Item,2348.07
303003,9053931,2025-05-29,Late Delivery,567.58
303004,9053941,2025-11-03,Changed Mind,1248.22
303005,9053953,2025-11-06,Late Delivery,8955.43
303006,9053955,2024-07-13,Quality Issue,2115.67
303007,9054025,2024-11-17,Damaged,987.21
303008,9054027,2025-02-03,Late Delivery,2035.48
303009,9054058,2025-03-25,Quality Issue,1042.36
303010,9054074,2024-03-02,Quality Issue,606.63
303011,9054077,2025-11-21,Changed Mind,7637.18
303012,9054112,2025-03-21,Changed Mind,10830.99
303013,9054114,2024-06-16,Damaged,1637.47
303014,9054136,2024-06-09,Damaged,4108.76
303015,9054162,2024-09-22,Damaged,1381.39
303016,9054165,2024-09-22,Quality Issue,3206.65
303017,9054174,2025-09-16,Late Delivery,1747.77
303018,9054180,2024-07-08,Damaged,1239.09
303019,9054189,2025-08-28,Late Delivery,953.96
303020,9054226,2024-10-11,Quality Issue,3478.23
303021,9054231,2025-05-21,Changed Mind,37304.36
303022,9054241,2024-03-27,Quality Issue,4670.58
303023,9054292,2025-07-18,Late Delivery,1566.95
303024,9054305,2025-10-01,Late Delivery,20220.35
303025,9054310,2025-10-30,Changed Mind,4763.69
303026,9054312,2024-07-21,Late Delivery,2861.07
303027,9054323,2025-09-01,Quality Issue,10473.02
303028,9054335,2024-07-17,Changed Mind,23530.47
303029,9054346,2024-02-21,Late Delivery,661.14
303030,9054357,2025-05-29,Quality Issue,510.58
303031,9054375,2024-12-14,Changed Mind,2093.69
303032,9054391,2024-12-14,Changed Mind,1407.17
303033,9054396,2024-09-23,Late Delivery,1927.3
303034,9054407,2024-03-23,Quality Issue,2063.43
303035,9054426,2024-05-01,Damaged,2794.59
303036,9054439,2024-09-28,Late Delivery,1265.18
303037,9054452,2025-01-19,Late Delivery,5775.95
303038,9054465,2024-08-12,Wrong Item,379.63
303039,9054466,2024-03-09,Damaged,1976.0
303040,9054482,2024-05-06,Quality Issue,826.88
303041,9054528,2025-04-01,Late Delivery,394.65
303042,9054540,2025-09-06,Quality Issue,2611.24
303043,9054549,2024-07-13,Wrong Item,1675.86
303044,9054553,2025-10-14,Wrong Item,9301.22
303045,9054569,2025-01-07,Changed Mind,148.9
303046,9054591,2025-01-06,Quality Issue,453.04
303047,9054593,2025-03-05,Changed Mind,5546.04
303048,9054604,2025-07-09,Quality Issue,1899.49
303049,9054608,2025-07-19,Damaged,14829.58
303050,9054635,2024-07-09,Quality Issue,608.56
303051,9054645,2025-09-07,Changed Mind,1263.19
303052,9054655,2024-12-01,Wrong Item,477.96
303053,9054671,2025-04-17,Wrong Item,4008.58
303054,9054742,2024-07-10,Damaged,2985.34
303055,9054751,2024-01-14,Wrong Item,526.2
303056,9054755,2024-08-05,Wrong Item,2244.0
303057,9054791,2025-07-03,Late Delivery,4390.88
303058,9054798,2024-08-29,Damaged,1096.14
303059,9054818,2025-12-05,Wrong Item,4179.83
303060,9054873,2025-04-01,Changed Mind,5812.2
303061,9054897,2025-11-06,Wrong Item,5961.96
303062,9054898,2025-01-09,Wrong Item,2180.97
303063,9054905,2025-03-01,Quality Issue,1810.72
303064,9054948,2024-05-08,Quality Issue,226.99
303065,9055026,2024-03-08,Damaged,1059.91
303066,9055030,2024-05-20,Damaged,1042.17
303067,9055063,2024-10-06,Wrong Item,2571.5
303068,9055085,2024-12-25,Changed Mind,4660.27
303069,9055095,2024-02-08,Wrong Item,1314.78
303070,9055123,2024-06-19,Damaged,1048.03
303071,9055158,2025-12-05,Quality Issue,603.65
303072,9055176,2024-03-04,Wrong Item,6655.57
303073,9055252,2024-02-21,Late Delivery,2331.89
303074,9055257,2025-05-07,Quality Issue,2524.95
303075,9055293,2025-04-20,Quality Issue,2300.9
303076,9055306,2025-03-24,Quality Issue,38300.73
303077,9055320,2024-12-21,Wrong Item,1432.88
303078,9055343,2025-08-30,Damaged,10608.04
303079,9055351,2024-08-28,Late Delivery,4164.4
303080,9055383,2024-06-09,Quality Issue,8791.6
303081,9055411,2024-06-15,Damaged,3372.9
303082,9055427,2024-06-15,Quality Issue,711.28
303083,9055452,2025-08-13,Changed Mind,4477.52
303084,9055524,2024-09-25,Damaged,2110.16
303085,9055555,2024-09-22,Damaged,1090.89
303086,9055559,2025-09-09,Changed Mind,3753.4
303087,9055565,2025-08-29,Wrong Item,504.99
303088,9055598,2025-08-25,Late Delivery,22138.2
303089,9055602,2024-06-11,Damaged,804.89
303090,9055603,2025-08-28,Late Delivery,2367.65
303091,9055651,2025-05-31,Changed Mind,1290.14
303092,9055672,2025-05-19,Changed Mind,2989.52
303093,9055677,2024-05-14,Damaged,35220.46
303094,9055686,2024-07-08,Damaged,458.21
303095,9055731,2025-03-29,Damaged,1419.26
303096,9055753,2025-03-22,Damaged,35729.66
303097,9055767,2024-12-15,Quality Issue,865.68
303098,9055818,2024-12-12,Quality Issue,1159.91
303099,9055850,2025-03-02,Wrong Item,2366.76
303100,9055854,2025-10-06,Quality Issue,2648.27
303101,9055869,2025-08-30,Late Delivery,3126.16
303102,9055890,2024-09-08,Wrong Item,1957.54
303103,9055917,2025-08-13,Wrong Item,509.67
303104,9055936,2024-03-10,Wrong Item,2669.43
303105,9055947,2024-05-08,Quality Issue,11864.12
303106,9055952,2025-05-16,Quality Issue,465.18
303107,9055970,2024-03-29,Damaged,699.19
303108,9055985,2024-07-19,Damaged,3311.88
303109,9056002,2024-11-14,Quality Issue,2773.02
303110,9056016,2025-04-27,Changed Mind,2052.84
303111,9056023,2024-03-11,Wrong Item,7587.9
303112,9056026,2024-09-23,Changed Mind,656.68
303113,9056041,2024-02-03,Damaged,68053.82
303114,9056045,2024-02-29,Damaged,411.02
303115,9056048,2025-04-28,Damaged,257.26
303116,9056059,2024-05-28,Changed Mind,17988.34
303117,9056071,2025-01-31,Damaged,713.69
303118,9056102,2024-09-14,Quality Issue,1963.35
303119,9056147,2025-10-05,Changed Mind,1457.61
303120,9056159,2025-12-17,Quality Issue,611.7
303121,9056187,2024-05-08,Changed Mind,14513.0
303122,9056201,2025-12-02,Quality Issue,13918.02
303123,9056236,2026-01-08,Damaged,431.08
303124,9056267,2025-06-22,Late Delivery,5784.93
303125,9056333,2024-12-08,Quality Issue,9444.03
303126,9056338,2025-06-30,Changed Mind,1815.27
303127,9056353,2024-11-03,Late Delivery,1855.78
303128,9056401,2024-09-15,Quality Issue,1672.23
303129,9056406,2024-09-01,Changed Mind,8121.13
303130,9056427,2024-12-17,Quality Issue,2572.97
303131,9056445,2024-12-02,Late Delivery,5600.05
303132,9056446,2025-03-20,Changed Mind,727.84
303133,9056462,2025-05-16,Quality Issue,11831.36
303134,9056485,2024-01-19,Changed Mind,574.24
303135,9056497,2024-08-26,Wrong Item,1234.1
303136,9056499,2024-10-29,Damaged,1160.41
303137,9056507,2025-04-17,Wrong Item,1030.43
303138,9056543,2024-10-12,Wrong Item,483.64
303139,9056549,2025-04-28,Damaged,3180.2
303140,9056560,2025-07-07,Quality Issue,2025.73
303141,9056576,2024-05-28,Quality Issue,2999.48
303142,9056577,2025-09-03,Damaged,76216.78
303143,9056595,2024-09-14,Damaged,1247.17
303144,9056605,2024-09-09,Changed Mind,2848.89
303145,9056610,2025-03-30,Wrong Item,8302.09
303146,9056625,2024-06-19,Wrong Item,2568.58
303147,9056643,2025-06-25,Late Delivery,302.28
303148,9056656,2025-12-28,Late Delivery,866.35
303149,9056677,2025-11-30,Quality Issue,4061.92
303150,9056698,2024-03-28,Late Delivery,36756.11
303151,9056713,2024-05-25,Quality Issue,856.46
303152,9056721,2025-02-22,Quality Issue,1019.64
303153,9056734,2025-01-09,Late Delivery,21226.74
303154,9056738,2025-05-12,Wrong Item,610.88
303155,9056743,2025-12-15,Changed Mind,2639.62
303156,9056754,2025-09-20,Late Delivery,3309.98
303157,9056791,2024-10-17,Wrong Item,2307.41
303158,9056818,2024-05-11,Damaged,2647.87
303159,9056820,2025-11-11,Damaged,1878.74
303160,9056845,2024-07-28,Changed Mind,2262.53
303161,9056883,2025-02-23,Quality Issue,1334.16
303162,9056898,2025-03-11,Changed Mind,423.72
303163,9056909,2025-02-19,Wrong Item,560.93
303164,9056932,2024-04-04,Quality Issue,500.4
303165,9056959,2025-12-06,Late Delivery,3166.79
303166,9056967,2024-09-25,Quality Issue,1091.77
303167,9056988,2025-10-01,Wrong Item,874.02
303168,9057026,2025-01-10,Damaged,1173.2
303169,9057040,2025-07-22,Changed Mind,778.07
303170,9057042,2024-07-08,Damaged,2888.26
303171,9057058,2024-12-30,Quality Issue,5537.89
303172,9057077,2024-03-18,Damaged,1473.38
303173,9057083,2025-05-13,Damaged,120.85
303174,9057086,2024-12-11,Damaged,1814.08
303175,9057103,2025-03-18,Changed Mind,3226.09
303176,9057109,2024-09-14,Changed Mind,2780.66
303177,9057157,2025-05-26,Damaged,3880.96
303178,9057165,2024-10-12,Quality Issue,1140.63
303179,9057196,2024-09-27,Wrong Item,780.68
303180,9057213,2025-01-12,Wrong Item,16647.62
303181,9057222,2024-02-11,Damaged,2797.41
303182,9057225,2025-03-06,Late Delivery,2097.56
303183,9057237,2025-02-25,Damaged,2420.63
303184,9057286,2025-12-28,Late Delivery,2152.12
303185,9057308,2024-06-26,Late Delivery,2447.61
303186,9057329,2025-04-16,Late Delivery,2760.38
303187,9057372,2024-08-25,Wrong Item,1215.96
303188,9057378,2025-10-12,Quality Issue,729.19
303189,9057405,2025-08-11,Damaged,958.61
303190,9057415,2024-05-03,Changed Mind,1606.64
303191,9057417,2024-03-02,Changed Mind,314.1
303192,9057422,2025-05-07,Damaged,53158.71
303193,9057446,2024-08-05,Quality Issue,34227.64
303194,9057456,2025-08-27,Quality Issue,16188.75
303195,9057463,2025-10-02,Wrong Item,643.03
303196,9057464,2025-05-05,Wrong Item,811.64
303197,9057536,2024-10-28,Late Delivery,7183.26
303198,9057575,2025-01-18,Quality Issue,4612.27
303199,9057584,2025-02-28,Quality Issue,1216.48
303200,9057609,2026-01-05,Quality Issue,2689.56
303201,9057628,2024-09-30,Late Delivery,1658.11
303202,9057641,2024-04-02,Changed Mind,1027.75
303203,9057664,2024-11-19,Wrong Item,2220.96
303204,9057701,2025-01-23,Damaged,604.57
303205,9057724,2025-11-26,Damaged,34697.82
303206,9057740,2024-01-13,Changed Mind,12798.68
303207,9057763,2025-09-27,Late Delivery,951.92
303208,9057812,2025-02-03,Changed Mind,1403.69
303209,9057835,2024-03-10,Changed Mind,2373.75
303210,9057836,2024-02-22,Quality Issue,30796.93
303211,9057837,2024-07-19,Damaged,504.2
303212,9057856,2024-04-17,Changed Mind,21266.82
303213,9057893,2024-06-09,Late Delivery,1864.0
303214,9057908,2024-01-22,Damaged,2723.1
303215,9057910,2025-07-15,Quality Issue,1147.75
303216,9057916,2025-01-14,Quality Issue,19777.5
303217,9057936,2024-08-20,Changed Mind,780.96
303218,9057944,2024-11-12,Damaged,1928.31
303219,9057948,2024-03-20,Damaged,2046.08
303220,9058013,2025-03-08,Changed Mind,968.27
303221,9058060,2024-03-02,Wrong Item,873.89
303222,9058083,2024-12-03,Late Delivery,1507.33
303223,9058091,2024-05-27,Damaged,17610.23
303224,9058095,2025-08-12,Quality Issue,15243.36
303225,9058107,2025-10-07,Changed Mind,438.16
303226,9058124,2025-04-13,Late Delivery,16729.72
303227,9058146,2025-12-21,Damaged,6571.3
303228,9058203,2025-08-19,Damaged,3206.41
303229,9058254,2024-07-02,Damaged,2773.02
303230,9058297,2025-07-23,Late Delivery,1075.47
303231,9058341,2025-09-20,Late Delivery,640.18
303232,9058346,2025-12-08,Quality Issue,377.88
303233,9058371,2024-03-09,Late Delivery,325.32
303234,9058410,2025-07-12,Wrong Item,5587.88
303235,9058442,2025-12-06,Wrong Item,166.87
303236,9058478,2025-06-18,Quality Issue,892.16
303237,9058487,2024-12-07,Wrong Item,3745.04
303238,9058512,2025-05-04,Late Delivery,14550.84
303239,9058521,2025-02-26,Late Delivery,423.34
303240,9058533,2025-03-02,Late Delivery,869.06
303241,9058547,2024-07-24,Damaged,1060.5
303242,9058579,2024-08-30,Quality Issue,5396.25
303243,9058597,2025-11-12,Changed Mind,424.2
303244,9058607,2025-01-04,Late Delivery,2237.93
303245,9058620,2025-08-10,Changed Mind,740.9
303246,9058650,2025-08-18,Changed Mind,2557.27
303247,9058656,2024-05-21,Damaged,841.62
303248,9058671,2025-07-02,Changed Mind,4247.76
303249,9058685,2025-12-16,Quality Issue,2303.72
303250,9058732,2024-02-17,Quality Issue,301.31
303251,9058740,2024-05-08,Quality Issue,1577.55
303252,9058780,2024-11-12,Late Delivery,1072.43
303253,9058781,2025-08-22,Wrong Item,767.45
303254,9058803,2024-04-10,Late Delivery,1624.39
303255,9058804,2026-01-07,Late Delivery,2085.73
303256,9058815,2024-06-17,Damaged,3358.9
303257,9058825,2024-02-26,Late Delivery,2497.25
303258,9058830,2025-06-26,Late Delivery,3034.31
303259,9058888,2025-06-18,Wrong Item,1860.17
303260,9058902,2024-02-29,Changed Mind,1389.84
303261,9058907,2024-09-21,Changed Mind,3445.03
303262,9058939,2026-01-01,Changed Mind,4644.25
303263,9058946,2025-10-07,Wrong Item,2578.7
303264,9058973,2025-11-27,Late Delivery,15665.03
303265,9058977,2024-11-18,Wrong Item,10414.33
303266,9058978,2024-12-22,Quality Issue,3273.76
303267,9059002,2024-12-24,Late Delivery,314.1
303268,9059009,2024-07-11,Quality Issue,1869.78
303269,9059028,2024-11-06,Changed Mind,648.63
303270,9059041,2024-01-12,Late Delivery,406.3
303271,9059049,2025-01-06,Damaged,3628.25
303272,9059072,2024-02-24,Damaged,2096.55
303273,9059083,2024-11-29,Late Delivery,3927.63
303274,9059087,2026-01-15,Wrong Item,1476.4
303275,9059126,2024-08-10,Wrong Item,2585.9
303276,9059141,2025-10-30,Late Delivery,337.65
303277,9059150,2024-02-03,Wrong Item,761.14
303278,9059153,2025-10-03,Damaged,1278.15
303279,9059178,2025-04-16,Late Delivery,2439.29
303280,9059181,2025-02-08,Late Delivery,1810.02
303281,9059194,2025-05-25,Changed Mind,1528.2
303282,9059205,2024-08-13,Quality Issue,403.36
303283,9059211,2025-05-18,Wrong Item,14696.11
303284,9059212,2024-09-20,Quality Issue,2029.8
303285,9059229,2025-07-08,Changed Mind,1160.2
303286,9059254,2024-11-11,Damaged,3769.07
303287,9059297,2024-07-09,Changed Mind,9403.4
303288,9059302,2024-09-20,Damaged,24500.77
303289,9059303,2025-03-12,Quality Issue,1102.8
303290,9059332,2025-11-07,Damaged,541.84
303291,9059379,2024-10-10,Damaged,31547.51
303292,9059380,2024-10-18,Changed Mind,1313.88
303293,9059419,2024-12-22,Damaged,1668.16
303294,9059422,2025-04-07,Wrong Item,10373.72
303295,9059489,2024-12-07,Wrong Item,3409.11
303296,9059496,2025-02-16,Wrong Item,819.1
303297,9059517,2024-10-07,Late Delivery,8013.78
303298,9059551,2025-02-10,Changed Mind,1815.77
303299,9059554,2025-10-04,Wrong Item,4717.42
303300,9059594,2025-02-12,Damaged,708.62
303301,9059629,2025-02-08,Late Delivery,5375.09
303302,9059670,2024-08-13,Changed Mind,3258.85
303303,9059683,2025-12-31,Late Delivery,2822.64
303304,9059699,2024-08-17,Wrong Item,374.06
303305,9059703,2024-12-14,Damaged,914.18
303306,9059713,2025-10-28,Quality Issue,3228.15
303307,9059735,2025-12-30,Wrong Item,1130.38
303308,9059813,2025-12-25,Damaged,4976.0
303309,9059821,2025-06-12,Quality Issue,4353.86
303310,9059846,2024-11-18,Late Delivery,1076.91
303311,9059853,2024-09-04,Changed Mind,640.76
303312,9059873,2024-08-12,Late Delivery,6910.4
303313,9059874,2024-06-10,Quality Issue,2809.08
303314,9059877,2025-05-09,Damaged,3112.32
303315,9059885,2024-05-20,Quality Issue,7665.62
303316,9059900,2025-06-25,Late Delivery,1452.24
303317,9059934,2024-08-10,Quality Issue,2644.98
303318,9059963,2025-09-02,Changed Mind,405.38
303319,9059972,2025-06-25,Damaged,4122.66
303320,9059977,2024-03-26,Wrong Item,877.01
303321,9059991,2024-11-24,Wrong Item,939.12
303322,9060014,2025-08-13,Late Delivery,2584.12
303323,9060051,2025-02-01,Quality Issue,792.02
303324,9060056,2024-05-01,Changed Mind,17339.02
303325,9060073,2025-05-13,Wrong Item,2644.4
303326,9060083,2025-10-05,Changed Mind,3706.76
303327,9060086,2025-01-09,Wrong Item,2000.4
303328,9060093,2024-04-13,Damaged,689.66
303329,9060109,2024-10-28,Quality Issue,1370.66
303330,9060120,2024-12-29,Quality Issue,1874.76
303331,9060143,2024-03-04,Wrong Item,15295.69
303332,9060145,2025-09-01,Changed Mind,555.14
303333,9060192,2025-12-07,Damaged,948.68
303334,9060205,2025-09-17,Late Delivery,2367.72
303335,9060207,2025-11-15,Quality Issue,533.85
303336,9060230,2025-05-03,Damaged,702.98
303337,9060267,2025-08-14,Changed Mind,1403.69
303338,9060276,2025-09-26,Wrong Item,1350.24
303339,9060284,2024-03-24,Late Delivery,1426.18
303340,9060286,2024-06-21,Changed Mind,1060.99
303341,9060310,2025-03-26,Damaged,2165.58
303342,9060318,2025-10-16,Damaged,322.04
303343,9060346,2025-11-29,Damaged,18262.01
303344,9060348,2025-04-25,Wrong Item,1958.64
303345,9060386,2025-08-10,Damaged,9131.66
303346,9060391,2025-08-09,Wrong Item,723.5
303347,9060396,2025-10-04,Wrong Item,803.56
303348,9060400,2024-11-04,Changed Mind,831.67
303349,9060405,2024-06-18,Quality Issue,588.84
303350,9060444,2024-11-18,Damaged,12601.15
303351,9060448,2024-12-10,Damaged,1003.52
303352,9060469,2025-01-07,Wrong Item,605.09
303353,9060481,2024-07-12,Changed Mind,1103.72
303354,9060505,2025-05-23,Quality Issue,2514.16
303355,9060563,2025-06-07,Wrong Item,4290.97
303356,9060573,2025-10-05,Damaged,6407.29
303357,9060592,2024-05-09,Changed Mind,3693.33
303358,9060595,2025-09-15,Late Delivery,2091.85
303359,9060609,2025-12-17,Late Delivery,2346.44
303360,9060617,2025-10-29,Damaged,3126.16
303361,9060624,2025-03-06,Late Delivery,1284.8
303362,9060641,2024-01-26,Quality Issue,2768.08
303363,9060703,2025-02-23,Changed Mind,421.74
303364,9060706,2024-12-31,Changed Mind,1782.78
303365,9060713,2025-04-20,Wrong Item,17629.49
303366,9060855,2024-05-04,Changed Mind,3604.65
303367,9060865,2025-11-10,Wrong Item,790.53
303368,9060904,2024-11-12,Wrong Item,1440.96
303369,9060911,2025-12-18,Quality Issue,378.8
303370,9060916,2025-10-17,Damaged,2571.1
303371,9060930,2024-02-29,Late Delivery,1103.47
303372,9060985,2024-03-24,Wrong Item,3893.83
303373,9060993,2025-03-01,Quality Issue,1123.17
303374,9061000,2025-03-07,Wrong Item,684.96
303375,9061002,2024-12-17,Damaged,2570.49
303376,9061007,2025-01-27,Late Delivery,1602.22
303377,9061011,2024-10-26,Wrong Item,1078.03
303378,9061014,2024-08-06,Late Delivery,591.96
303379,9061050,2025-10-14,Damaged,2406.98
303380,9061067,2025-06-04,Wrong Item,7689.82
303381,9061103,2025-10-01,Quality Issue,350.72
303382,9061139,2024-08-21,Quality Issue,391.35
303383,9061177,2025-06-23,Wrong Item,4856.26
303384,9061198,2024-12-23,Damaged,4099.8
303385,9061224,2025-06-10,Changed Mind,815.59
303386,9061243,2025-08-20,Damaged,1354.28
303387,9061244,2025-05-23,Late Delivery,5443.71
303388,9061259,2025-03-31,Late Delivery,1765.1
303389,9061279,2025-05-16,Late Delivery,1563.03
303390,9061281,2025-01-10,Late Delivery,2576.56
